# ising_MCMC.py
# Initializing 2D ising system of size 32x32
# Will run at 2.000 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       386        -316.000       -1552.000             163
       387        -286.000       -1456.000             185
       388        -248.000       -1478.000             167
       389        -236.000       -1520.000             158
       390        -248.000       -1476.000             158
       391        -238.000       -1500.000             167
       392        -254.000       -1490.000             158
       393        -240.000       -1490.000             171
       394        -268.000       -1558.000             176
       395        -240.000       -1528.000             158
       396        -214.000       -1496.000             185
       397        -200.000       -1422.000             181
       398        -238.000       -1400.000             185
       399        -246.000       -1434.000             196
       400        -250.000       -1474.000             178
       401        -244.000       -1506.000             157
       402        -252.000       -1514.000             194
       403        -282.000       -1536.000             151
       404        -286.000       -1510.000             164
       405        -298.000       -1528.000             158
       406        -286.000       -1516.000             156
       407        -306.000       -1522.000             142
       408        -314.000       -1498.000             196
       409        -334.000       -1540.000             162
       410        -320.000       -1574.000             163
       411        -332.000       -1538.000             150
       412        -348.000       -1510.000             138
       413        -338.000       -1574.000             137
       414        -342.000       -1532.000             160
       415        -368.000       -1524.000             141
       416        -368.000       -1522.000             156
       417        -354.000       -1508.000             177
       418        -352.000       -1514.000             155
       419        -364.000       -1554.000             168
       420        -354.000       -1540.000             139
       421        -404.000       -1552.000             137
       422        -368.000       -1494.000             152
       423        -400.000       -1594.000             130
       424        -408.000       -1590.000             132
       425        -406.000       -1566.000             117
       426        -434.000       -1498.000             176
       427        -462.000       -1556.000             150
       428        -430.000       -1468.000             174
       429        -432.000       -1498.000             169
       430        -456.000       -1504.000             172
       431        -454.000       -1464.000             173
       432        -416.000       -1490.000             163
       433        -390.000       -1494.000             165
       434        -412.000       -1546.000             177
       435        -408.000       -1508.000             156
       436        -418.000       -1510.000             149
       437        -400.000       -1546.000             171
       438        -370.000       -1524.000             151
       439        -402.000       -1574.000             140
       440        -414.000       -1626.000             124
       441        -394.000       -1622.000             130
       442        -366.000       -1590.000             126
       443        -366.000       -1518.000             132
       444        -364.000       -1584.000             133
       445        -360.000       -1582.000             146
       446        -318.000       -1514.000             157
       447        -318.000       -1510.000             148
       448        -354.000       -1476.000             172
       449        -402.000       -1484.000             160
       450        -400.000       -1500.000             145
       451        -418.000       -1508.000             165
       452        -380.000       -1450.000             165
       453        -402.000       -1546.000             139
       454        -402.000       -1548.000             152
       455        -398.000       -1564.000             164
       456        -382.000       -1548.000             166
       457        -414.000       -1588.000             152
       458        -396.000       -1590.000             141
       459        -436.000       -1586.000             138
       460        -434.000       -1556.000             139
       461        -452.000       -1550.000             153
       462        -420.000       -1588.000             132
       463        -426.000       -1556.000             123
       464        -410.000       -1500.000             142
       465        -430.000       -1508.000             150
       466        -452.000       -1526.000             161
       467        -446.000       -1526.000             145
       468        -470.000       -1584.000             156
       469        -458.000       -1598.000             128
       470        -464.000       -1554.000             139
       471        -474.000       -1542.000             159
       472        -482.000       -1492.000             166
       473        -538.000       -1540.000             160
       474        -552.000       -1496.000             161
       475        -584.000       -1500.000             176
       476        -566.000       -1474.000             179
       477        -566.000       -1556.000             164
       478        -554.000       -1562.000             132
       479        -538.000       -1468.000             174
       480        -538.000       -1446.000             194
       481        -520.000       -1484.000             205
       482        -522.000       -1554.000             143
       483        -526.000       -1492.000             150
       484        -496.000       -1488.000             159
       485        -496.000       -1508.000             160
       486        -512.000       -1494.000             154
       487        -548.000       -1526.000             152
       488        -522.000       -1506.000             161
       489        -580.000       -1546.000             157
       490        -556.000       -1510.000             160
       491        -548.000       -1502.000             170
       492        -540.000       -1546.000             156
       493        -554.000       -1560.000             141
       494        -512.000       -1532.000             163
       495        -534.000       -1540.000             147
       496        -514.000       -1536.000             150
       497        -518.000       -1602.000             156
       498        -480.000       -1560.000             149
       499        -444.000       -1440.000             178
       500        -446.000       -1446.000             205
       501        -430.000       -1406.000             218
       502        -410.000       -1426.000             182
       503        -436.000       -1512.000             193
       504        -440.000       -1476.000             166
       505        -432.000       -1480.000             144
       506        -426.000       -1478.000             135
       507        -430.000       -1450.000             192
       508        -412.000       -1462.000             167
       509        -420.000       -1450.000             178
       510        -390.000       -1424.000             193
       511        -396.000       -1470.000             195
       512        -358.000       -1490.000             185
       513        -312.000       -1512.000             169
       514        -312.000       -1544.000             134
       515        -298.000       -1498.000             153
       516        -306.000       -1466.000             174
       517        -326.000       -1494.000             174
       518        -320.000       -1568.000             157
       519        -310.000       -1592.000             141
       520        -314.000       -1490.000             166
       521        -306.000       -1564.000             154
       522        -346.000       -1572.000             146
       523        -326.000       -1504.000             148
       524        -306.000       -1568.000             168
       525        -306.000       -1554.000             156
       526        -342.000       -1600.000             140
       527        -356.000       -1590.000             141
       528        -384.000       -1572.000             126
       529        -378.000       -1490.000             149
       530        -396.000       -1510.000             177
       531        -424.000       -1528.000             152
       532        -396.000       -1498.000             150
       533        -370.000       -1570.000             165
       534        -346.000       -1522.000             146
       535        -336.000       -1572.000             153
       536        -340.000       -1500.000             148
       537        -332.000       -1518.000             160
       538        -378.000       -1572.000             149
       539        -316.000       -1522.000             163
       540        -292.000       -1504.000             186
       541        -322.000       -1438.000             185
       542        -322.000       -1482.000             176
       543        -342.000       -1454.000             182
       544        -326.000       -1490.000             180
       545        -318.000       -1468.000             166
       546        -352.000       -1470.000             167
       547        -372.000       -1470.000             208
       548        -354.000       -1466.000             199
       549        -352.000       -1542.000             175
       550        -360.000       -1488.000             168
       551        -380.000       -1452.000             158
       552        -364.000       -1510.000             154
       553        -316.000       -1520.000             186
       554        -278.000       -1418.000             189
       555        -320.000       -1486.000             195
       556        -348.000       -1418.000             172
       557        -352.000       -1466.000             198
       558        -322.000       -1420.000             169
       559        -308.000       -1442.000             179
       560        -292.000       -1424.000             172
       561        -332.000       -1428.000             178
       562        -314.000       -1450.000             183
       563        -358.000       -1482.000             170
       564        -358.000       -1452.000             176
       565        -346.000       -1462.000             160
       566        -352.000       -1436.000             209
       567        -370.000       -1440.000             187
       568        -376.000       -1438.000             193
       569        -376.000       -1482.000             162
       570        -388.000       -1552.000             168
       571        -390.000       -1524.000             157
       572        -430.000       -1506.000             162
       573        -454.000       -1456.000             158
       574        -482.000       -1502.000             160
       575        -432.000       -1480.000             163
       576        -410.000       -1416.000             191
       577        -430.000       -1420.000             186
       578        -388.000       -1482.000             167
       579        -380.000       -1522.000             188
       580        -430.000       -1468.000             183
       581        -424.000       -1486.000             167
       582        -406.000       -1478.000             165
       583        -420.000       -1456.000             169
       584        -458.000       -1530.000             171
       585        -504.000       -1538.000             161
       586        -486.000       -1534.000             149
       587        -488.000       -1540.000             147
       588        -502.000       -1542.000             137
       589        -470.000       -1524.000             182
       590        -488.000       -1500.000             159
       591        -474.000       -1450.000             177
       592        -478.000       -1444.000             190
       593        -486.000       -1512.000             176
       594        -590.000       -1516.000             172
       595        -586.000       -1538.000             164
       596        -574.000       -1520.000             160
       597        -622.000       -1538.000             182
       598        -608.000       -1504.000             143
       599        -592.000       -1544.000             152
       600        -544.000       -1478.000             156
       601        -578.000       -1476.000             183
       602        -592.000       -1510.000             179
       603        -572.000       -1518.000             182
       604        -570.000       -1548.000             139
       605        -576.000       -1602.000             157
       606        -546.000       -1522.000             151
       607        -534.000       -1498.000             156
       608        -564.000       -1542.000             137
       609        -600.000       -1534.000             162
       610        -612.000       -1560.000             152
       611        -562.000       -1486.000             167
       612        -554.000       -1472.000             174
       613        -564.000       -1522.000             173
       614        -530.000       -1466.000             163
       615        -526.000       -1530.000             162
       616        -506.000       -1488.000             174
       617        -512.000       -1426.000             199
       618        -514.000       -1462.000             205
       619        -508.000       -1490.000             181
       620        -546.000       -1506.000             167
       621        -550.000       -1526.000             174
       622        -550.000       -1448.000             168
       623        -562.000       -1424.000             202
       624        -572.000       -1442.000             189
       625        -582.000       -1498.000             169
       626        -570.000       -1464.000             162
       627        -562.000       -1514.000             158
       628        -572.000       -1514.000             173
       629        -590.000       -1600.000             149
       630        -612.000       -1618.000             135
       631        -626.000       -1678.000             131
       632        -644.000       -1594.000             127
       633        -612.000       -1502.000             156
       634        -610.000       -1552.000             163
       635        -620.000       -1568.000             145
       636        -642.000       -1602.000             131
       637        -640.000       -1592.000             143
       638        -622.000       -1532.000             157
       639        -648.000       -1510.000             147
       640        -626.000       -1452.000             153
       641        -648.000       -1452.000             203
       642        -650.000       -1472.000             173
       643        -662.000       -1486.000             150
       644        -700.000       -1512.000             159
       645        -684.000       -1558.000             148
       646        -670.000       -1602.000             123
       647        -692.000       -1638.000             133
       648        -688.000       -1682.000             102
       649        -668.000       -1694.000             112
       650        -652.000       -1672.000              98
       651        -654.000       -1628.000             115
       652        -646.000       -1622.000             126
       653        -642.000       -1568.000             154
       654        -612.000       -1468.000             155
       655        -570.000       -1468.000             169
       656        -574.000       -1534.000             148
       657        -572.000       -1482.000             157
       658        -588.000       -1494.000             182
       659        -632.000       -1536.000             170
       660        -644.000       -1558.000             132
       661        -664.000       -1586.000             174
       662        -674.000       -1600.000             141
       663        -644.000       -1558.000             147
       664        -642.000       -1520.000             159
       665        -636.000       -1544.000             143
       666        -628.000       -1492.000             164
       667        -618.000       -1500.000             165
       668        -578.000       -1474.000             178
       669        -586.000       -1488.000             146
       670        -598.000       -1496.000             164
       671        -580.000       -1464.000             171
       672        -602.000       -1414.000             175
       673        -610.000       -1498.000             186
       674        -614.000       -1450.000             148
       675        -622.000       -1504.000             170
       676        -580.000       -1482.000             157
       677        -602.000       -1458.000             197
       678        -604.000       -1486.000             173
       679        -596.000       -1470.000             168
       680        -600.000       -1508.000             160
       681        -582.000       -1526.000             171
       682        -586.000       -1516.000             162
       683        -606.000       -1518.000             158
       684        -630.000       -1570.000             158
       685        -636.000       -1562.000             147
       686        -628.000       -1600.000             138
       687        -608.000       -1544.000             146
       688        -614.000       -1546.000             143
       689        -648.000       -1624.000             147
       690        -610.000       -1600.000             131
       691        -588.000       -1554.000             143
       692        -572.000       -1478.000             160
       693        -558.000       -1444.000             183
       694        -562.000       -1446.000             184
       695        -578.000       -1452.000             196
       696        -550.000       -1424.000             188
       697        -600.000       -1512.000             187
       698        -654.000       -1614.000             167
       699        -664.000       -1622.000             113
       700        -622.000       -1578.000             135
       701        -654.000       -1616.000             132
       702        -660.000       -1592.000             141
       703        -670.000       -1534.000             153
       704        -632.000       -1526.000             185
       705        -646.000       -1528.000             155
       706        -648.000       -1530.000             147
       707        -718.000       -1598.000             153
       708        -722.000       -1638.000             110
       709        -694.000       -1594.000             122
       710        -708.000       -1628.000             115
       711        -702.000       -1598.000             137
       712        -706.000       -1570.000             126
       713        -712.000       -1546.000             139
       714        -748.000       -1602.000             140
       715        -740.000       -1634.000             124
       716        -768.000       -1674.000             112
       717        -762.000       -1690.000              89
       718        -762.000       -1632.000             118
       719        -758.000       -1618.000             126
       720        -728.000       -1642.000             105
       721        -682.000       -1660.000             153
       722        -688.000       -1690.000             113
       723        -686.000       -1602.000             133
       724        -684.000       -1576.000             153
       725        -674.000       -1554.000             137
       726        -684.000       -1542.000             137
       727        -688.000       -1476.000             168
       728        -688.000       -1500.000             152
       729        -678.000       -1496.000             159
       730        -712.000       -1626.000             145
       731        -686.000       -1528.000             149
       732        -694.000       -1560.000             134
       733        -716.000       -1546.000             131
       734        -724.000       -1582.000             154
       735        -744.000       -1594.000             150
       736        -736.000       -1616.000             144
       737        -762.000       -1600.000             145
       738        -782.000       -1578.000             136
       739        -834.000       -1650.000             126
       740        -816.000       -1658.000             117
       741        -820.000       -1662.000             104
       742        -850.000       -1646.000             107
       743        -848.000       -1658.000             123
       744        -844.000       -1620.000             108
       745        -856.000       -1654.000              96
       746        -834.000       -1642.000             129
       747        -832.000       -1666.000             119
       748        -830.000       -1650.000             131
       749        -808.000       -1622.000             115
       750        -822.000       -1592.000             139
       751        -810.000       -1592.000             126
       752        -812.000       -1576.000             125
       753        -854.000       -1660.000             137
       754        -894.000       -1706.000              96
       755        -886.000       -1706.000              96
       756        -848.000       -1626.000             111
       757        -842.000       -1648.000             135
       758        -812.000       -1564.000             145
       759        -812.000       -1576.000             146
       760        -796.000       -1548.000             152
       761        -820.000       -1608.000             140
       762        -830.000       -1644.000             119
       763        -810.000       -1546.000             114
       764        -844.000       -1644.000             135
       765        -866.000       -1702.000              91
