# ising_MCMC.py
# Initializing 2D ising system of size 4x4
# Will run at 3.000 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       851          -8.000         -12.000               9
       852         -12.000         -18.000               8
       853         -16.000         -24.000               2
       854         -10.000         -10.000               3
       855           0.000          -4.000               7
       856          10.000         -16.000               9
       857          14.000         -20.000               6
       858           2.000          -6.000               6
       859          -2.000           2.000               6
       860          -4.000          -8.000               9
       861          -4.000          -2.000               8
       862          -8.000         -14.000              12
       863          -4.000         -10.000               4
       864         -14.000         -20.000               9
       865         -10.000         -10.000               6
       866         -10.000         -10.000               6
       867         -12.000         -14.000               5
       868         -12.000         -10.000               6
       869         -12.000         -10.000               4
       870          -4.000          -2.000              10
       871           0.000           0.000              10
       872           0.000          -8.000              10
       873          -2.000          -8.000               7
       874           6.000         -12.000              10
       875           8.000         -14.000               5
       876           0.000          -8.000              10
       877          -6.000          -6.000               9
       878          -4.000          -2.000              11
       879           4.000          -4.000              10
       880           6.000         -14.000               7
       881           6.000          -8.000              12
       882           6.000         -12.000              10
       883           8.000         -10.000               5
       884           6.000          -6.000              11
       885          14.000         -16.000               6
       886          16.000         -24.000               3
       887          16.000         -24.000               2
       888          14.000         -20.000               5
       889           8.000         -10.000               5
       890           0.000           0.000              14
       891         -10.000         -10.000              13
       892          -6.000          -6.000               8
       893         -10.000         -10.000              10
       894         -10.000         -16.000               4
       895          -8.000          -4.000               7
       896          -6.000          -2.000               9
       897          -6.000          -6.000              10
       898          -8.000         -12.000               7
       899          -8.000          -4.000              12
       900          -8.000         -12.000               6
       901         -14.000         -20.000               7
       902         -10.000         -10.000               4
       903         -14.000         -20.000               8
       904         -10.000         -12.000               2
       905          -8.000         -10.000               9
       906         -10.000         -12.000               9
       907          -4.000           2.000               7
       908           0.000           2.000              14
       909           8.000          -6.000              12
       910          10.000         -14.000               7
       911          10.000         -14.000               4
       912           8.000         -10.000               5
       913          14.000         -16.000               5
       914          16.000         -24.000               1
       915          12.000         -12.000               4
       916          14.000         -18.000               5
       917           2.000          -6.000               8
       918           6.000          -8.000              12
       919          10.000         -12.000               6
       920           4.000          -8.000               5
       921          -2.000          -8.000              11
       922           4.000          -6.000               7
       923           4.000          -4.000              10
       924          14.000         -18.000               5
       925           6.000         -10.000               6
       926           8.000         -12.000              11
       927          12.000         -14.000               4
       928          14.000         -20.000               5
       929           8.000         -12.000               9
       930           6.000          -6.000              13
       931           4.000          -6.000               9
       932           4.000          -8.000               8
       933           4.000          -2.000              10
       934          14.000         -16.000               5
       935          14.000         -20.000               2
       936           6.000         -12.000              10
       937           4.000         -10.000               9
       938          12.000         -14.000               6
       939          12.000         -12.000               6
       940           8.000          -6.000               2
       941           8.000          -6.000               6
       942          -2.000          -4.000               9
       943           8.000          -8.000              11
       944          12.000         -14.000               6
       945          10.000         -14.000               5
       946          16.000         -24.000               3
       947          16.000         -24.000               0
       948          12.000         -14.000               4
       949          10.000          -8.000               9
