# ising_MCMC.py
# Initializing 2D ising system of size 8x8
# Will run at 2.000 kT for 2500 sweeps
      Time   Magnetization          Energy    NumSuccesses
       601         -44.000         -86.000               9
       602         -50.000         -82.000              19
       603         -46.000         -76.000              16
       604         -54.000         -90.000              12
       605         -62.000        -106.000               8
       606         -60.000        -104.000               3
       607         -54.000         -86.000               7
       608         -52.000         -74.000               9
       609         -52.000         -76.000               6
       610         -58.000        -102.000               9
       611         -58.000         -94.000               8
       612         -52.000         -78.000               3
       613         -54.000         -86.000              13
       614         -60.000        -104.000               7
       615         -64.000        -112.000               4
       616         -60.000        -104.000               6
       617         -56.000         -86.000               6
       618         -50.000         -72.000               5
       619         -52.000         -78.000               7
       620         -46.000         -78.000              11
       621         -58.000        -100.000              12
       622         -58.000         -96.000               6
       623         -62.000        -106.000               4
       624         -60.000         -98.000               7
       625         -54.000         -88.000               9
       626         -42.000         -78.000              14
       627         -38.000         -82.000              14
       628         -32.000         -78.000               9
       629         -22.000         -66.000              15
       630         -24.000         -74.000              25
       631         -32.000         -78.000              20
       632         -38.000         -76.000              15
       633         -34.000         -78.000              12
       634         -44.000         -84.000              15
       635         -52.000         -90.000              14
       636         -46.000         -78.000               9
       637         -46.000         -82.000              16
       638         -40.000         -76.000              11
       639         -32.000         -78.000              22
       640         -28.000         -72.000              16
       641         -24.000         -64.000              18
       642         -26.000         -72.000              21
       643         -18.000         -68.000              18
       644         -36.000         -78.000              17
       645         -36.000         -76.000              16
       646         -34.000         -86.000              17
       647         -34.000         -84.000              12
       648         -36.000         -86.000              15
       649         -34.000         -86.000               9
       650         -36.000         -86.000              13
       651         -34.000         -88.000               9
       652         -34.000         -72.000              10
       653         -46.000         -82.000              16
       654         -42.000         -86.000              14
       655         -26.000         -68.000              22
       656         -24.000         -64.000              23
       657         -30.000         -68.000              19
       658         -30.000         -64.000              26
       659         -34.000         -80.000              16
       660         -34.000         -86.000              18
       661         -30.000         -70.000              14
       662         -30.000         -74.000              16
       663         -20.000         -64.000              25
       664         -26.000         -66.000              23
       665         -30.000         -78.000              14
       666         -32.000         -68.000              21
       667         -30.000         -64.000              19
       668         -52.000         -86.000              23
       669         -58.000         -90.000               7
       670         -50.000         -72.000               8
       671         -56.000         -84.000               7
       672         -58.000         -94.000               3
       673         -52.000         -78.000               7
       674         -58.000         -96.000              15
       675         -56.000         -94.000              11
       676         -62.000        -104.000               5
       677         -62.000        -104.000               0
       678         -62.000        -106.000               4
       679         -56.000        -100.000               5
       680         -48.000         -86.000              12
       681         -58.000        -104.000              13
       682         -64.000        -112.000               3
       683         -62.000        -108.000               1
       684         -60.000        -100.000               7
       685         -62.000        -106.000               3
       686         -56.000         -94.000               9
       687         -56.000         -94.000               2
       688         -58.000         -92.000               5
       689         -62.000        -106.000              10
       690         -62.000        -106.000               0
       691         -62.000        -104.000               4
       692         -62.000        -106.000               2
       693         -58.000         -96.000               2
       694         -48.000         -84.000              11
       695         -46.000         -88.000               7
       696         -56.000         -92.000              15
       697         -62.000        -104.000               3
       698         -62.000        -104.000               2
       699         -64.000        -112.000               1
       700         -58.000        -100.000               3
       701         -42.000         -84.000              12
       702         -42.000         -82.000              10
       703         -34.000         -76.000              16
       704         -34.000         -70.000               8
       705         -34.000         -70.000              16
       706         -46.000         -88.000              18
       707         -40.000         -76.000              13
       708         -38.000         -66.000              15
       709         -42.000         -78.000              14
       710         -50.000         -96.000              14
       711         -52.000         -92.000              13
       712         -56.000         -88.000               6
       713         -54.000         -92.000              13
       714         -56.000         -92.000               7
       715         -56.000         -96.000               6
       716         -64.000        -112.000               6
       717         -64.000        -112.000               0
       718         -62.000        -104.000               3
       719         -64.000        -112.000               1
       720         -62.000        -108.000               3
       721         -60.000        -100.000               5
       722         -60.000         -98.000               6
       723         -58.000         -94.000               9
       724         -60.000        -100.000               5
       725         -56.000         -90.000              12
       726         -40.000         -80.000              12
       727         -42.000         -80.000              11
       728         -52.000         -90.000               9
       729         -56.000         -98.000               4
       730         -50.000         -88.000              13
       731         -42.000         -70.000              12
       732         -42.000         -96.000              16
       733         -46.000         -94.000               6
       734         -46.000         -98.000               6
       735         -52.000         -88.000               9
       736         -50.000         -86.000               9
       737         -58.000         -98.000              10
       738         -52.000         -90.000              11
       739         -58.000        -100.000              11
       740         -60.000        -100.000               9
       741         -50.000         -88.000               9
       742         -48.000         -74.000               9
       743         -52.000         -84.000               8
       744         -56.000         -90.000              10
       745         -46.000         -74.000               7
       746         -56.000         -98.000               9
       747         -62.000        -104.000               7
       748         -64.000        -112.000               5
       749         -58.000         -96.000               5
       750         -60.000        -102.000               5
       751         -58.000         -96.000              11
       752         -60.000        -100.000               9
       753         -54.000         -84.000              13
       754         -44.000         -68.000               9
       755         -42.000         -70.000              13
       756         -52.000         -78.000              17
       757         -56.000         -92.000              16
       758         -48.000         -86.000              10
       759         -44.000         -84.000              14
       760         -44.000         -84.000              10
       761         -54.000         -96.000              11
       762         -54.000         -96.000               8
       763         -54.000         -94.000               6
       764         -58.000         -94.000               4
       765         -56.000         -84.000               5
       766         -54.000         -90.000               7
       767         -28.000         -52.000              21
       768         -24.000         -54.000              18
       769         -24.000         -70.000              18
       770         -34.000         -66.000              21
       771         -24.000         -68.000              19
       772         -22.000         -68.000              15
       773         -30.000         -84.000              16
       774         -32.000         -68.000              15
       775         -38.000         -62.000              19
       776         -34.000         -42.000              28
       777         -38.000         -58.000              20
       778         -36.000         -58.000              27
       779         -28.000         -74.000              20
       780         -28.000         -80.000              14
       781         -30.000         -74.000              19
       782         -32.000         -64.000              21
       783         -40.000         -64.000              18
       784         -44.000         -60.000              20
       785         -48.000         -74.000              16
       786         -58.000         -92.000               9
       787         -64.000        -112.000               3
       788         -62.000        -104.000               3
       789         -62.000        -106.000               4
       790         -60.000        -104.000               5
       791         -50.000         -86.000              13
       792         -42.000         -56.000              18
       793         -50.000         -82.000               8
       794         -40.000         -70.000               7
       795         -36.000         -66.000              12
       796         -40.000         -76.000              14
       797         -48.000         -72.000              14
       798         -50.000         -72.000              15
       799         -54.000         -88.000              12
       800         -48.000         -80.000               9
       801         -44.000         -74.000              12
       802         -34.000         -52.000              21
       803         -40.000         -56.000              19
       804         -44.000         -60.000              10
       805         -46.000         -74.000              13
       806         -42.000         -56.000              16
       807         -24.000         -50.000              23
       808         -26.000         -58.000              23
       809         -28.000         -60.000              19
       810         -26.000         -66.000              29
       811         -32.000         -68.000              19
       812         -40.000         -60.000              22
       813         -38.000         -76.000              13
       814         -46.000         -78.000              18
       815         -54.000         -90.000              12
       816         -60.000        -102.000               7
       817         -62.000        -106.000               5
       818         -62.000        -104.000               2
       819         -58.000         -92.000               4
       820         -56.000         -90.000              11
       821         -62.000        -104.000               5
       822         -60.000        -102.000               3
       823         -56.000         -92.000               6
       824         -48.000         -68.000              14
       825         -52.000         -80.000              22
       826         -46.000         -70.000              17
       827         -56.000         -96.000              11
       828         -56.000         -92.000               8
       829         -64.000        -112.000               6
       830         -64.000        -112.000               0
       831         -64.000        -112.000               0
       832         -50.000         -84.000              11
       833         -40.000         -60.000              17
       834         -38.000         -66.000              17
       835         -42.000         -66.000              18
       836         -40.000         -74.000              15
       837         -42.000         -70.000              15
       838         -50.000         -88.000              18
       839         -56.000         -92.000               7
       840         -54.000         -86.000               7
       841         -60.000         -96.000               7
       842         -56.000         -90.000               6
       843         -58.000         -92.000               3
       844         -58.000         -94.000              10
       845         -60.000        -100.000               7
       846         -60.000         -98.000               6
       847         -64.000        -112.000               4
       848         -60.000        -104.000               2
       849         -60.000        -102.000              10
       850         -60.000        -100.000              10
       851         -58.000        -100.000               3
       852         -56.000        -100.000               1
       853         -54.000         -90.000               7
       854         -58.000         -96.000              16
       855         -52.000         -90.000               7
       856         -38.000         -56.000              21
       857         -46.000         -66.000              14
       858         -46.000         -66.000              12
       859         -32.000         -52.000              15
       860         -36.000         -70.000              18
       861         -34.000         -60.000              29
       862         -36.000         -62.000              21
       863         -50.000         -82.000              13
       864         -44.000         -84.000              15
       865         -54.000         -84.000              13
       866         -60.000         -98.000               3
       867         -60.000        -104.000               4
       868         -62.000        -104.000               7
       869         -58.000         -92.000               6
       870         -58.000         -98.000              12
       871         -58.000         -98.000               6
       872         -58.000         -88.000               6
       873         -50.000         -72.000               8
       874         -54.000         -82.000              14
       875         -36.000         -56.000               9
       876         -46.000         -68.000              19
       877         -36.000         -66.000              21
       878         -30.000         -68.000              13
       879         -18.000         -68.000              22
       880         -26.000         -72.000              18
       881         -20.000         -68.000              13
       882         -10.000         -48.000              23
       883          12.000         -60.000              23
       884          20.000         -58.000              20
       885           8.000         -70.000              20
       886           6.000         -60.000              13
       887          14.000         -56.000              20
       888           6.000         -50.000              22
       889          10.000         -62.000              30
       890           6.000         -74.000              16
       891          -8.000         -50.000              21
       892          -4.000         -44.000              24
       893          -4.000         -54.000              30
       894           4.000         -52.000              22
       895           4.000         -46.000              20
       896           0.000         -68.000              28
       897         -10.000         -68.000              19
       898          -6.000         -60.000              26
       899         -24.000         -78.000              25
       900         -32.000         -62.000              18
       901         -28.000         -66.000              16
       902         -44.000         -72.000              16
       903         -50.000         -78.000              15
       904         -56.000         -96.000               7
       905         -58.000        -100.000               7
       906         -62.000        -104.000               2
       907         -58.000         -94.000               4
       908         -56.000         -94.000               7
       909         -38.000         -68.000              15
       910         -38.000         -62.000              20
       911         -42.000         -74.000              24
       912         -42.000         -76.000              22
       913         -50.000         -72.000              20
       914         -26.000         -52.000              20
       915         -28.000         -50.000              25
       916         -22.000         -36.000              33
       917         -32.000         -56.000              29
       918         -34.000         -72.000              27
       919         -36.000         -68.000              13
       920         -40.000         -74.000              16
       921         -32.000         -76.000               8
       922         -34.000         -74.000               9
       923         -30.000         -74.000              12
       924         -28.000         -76.000              15
       925         -22.000         -58.000              19
       926         -30.000         -70.000              20
       927         -22.000         -56.000              24
       928         -24.000         -62.000              19
       929         -44.000         -62.000              20
